,0,1,2,3,4,5,6,7,8
0,北京大学,统考,数学科学学院,,(专业学位)金融,全日制,不区分研究方向,不区分导师,一级学科：17(不含推免)
1,北京大学,统考,数学科学学院,,(专业学位)应用统计,全日制,生物统计,不区分导师,一级学科：12(不含推免)
2,北京大学,统考,数学科学学院,,(专业学位)应用统计,非全日制,生物统计,不区分导师,一级学科：10(不含推免)
3,北京大学,统考,数学科学学院,,(专业学位)应用统计,全日制,金融统计,不区分导师,一级学科：12(不含推免)
4,北京大学,统考,数学科学学院,,(专业学位)应用统计,非全日制,金融统计,不区分导师,一级学科：10(不含推免)
5,北京大学,统考,数学科学学院,,(专业学位)应用统计,全日制,大数据分析,不区分导师,一级学科：12(不含推免)
6,北京大学,统考,数学科学学院,,(专业学位)应用统计,非全日制,大数据分析,不区分导师,一级学科：10(不含推免)
7,北京大学,统考,数学科学学院,,(专业学位)应用统计,全日制,工业统计,不区分导师,一级学科：12(不含推免)
8,北京大学,统考,数学科学学院,,(专业学位)应用统计,非全日制,工业统计,不区分导师,一级学科：10(不含推免)
9,北京大学,统考,数学科学学院,,基础数学,全日制,代数,不区分导师,一级学科：5(不含推免)
10,北京大学,统考,数学科学学院,,基础数学,全日制,微分几何,不区分导师,一级学科：5(不含推免)
11,北京大学,统考,数学科学学院,,基础数学,全日制,拓扑,不区分导师,一级学科：5(不含推免)
12,北京大学,统考,数学科学学院,,基础数学,全日制,常微分方程,不区分导师,一级学科：5(不含推免)
13,北京大学,统考,数学科学学院,,基础数学,全日制,动力系统,不区分导师,一级学科：5(不含推免)
14,北京大学,统考,数学科学学院,,基础数学,全日制,数学物理,不区分导师,一级学科：5(不含推免)
15,北京大学,统考,数学科学学院,,基础数学,全日制,偏微分方程及其应用,不区分导师,一级学科：5(不含推免)
16,北京大学,统考,数学科学学院,,基础数学,全日制,调和分析、复分析,不区分导师,一级学科：5(不含推免)
17,北京大学,统考,数学科学学院,,基础数学,全日制,几何分析,不区分导师,一级学科：5(不含推免)
18,北京大学,统考,数学科学学院,,基础数学,全日制,数论与代数几何,不区分导师,一级学科：5(不含推免)
19,北京大学,统考,数学科学学院,,计算数学,全日制,科学计算,不区分导师,一级学科：5(不含推免)
20,北京大学,统考,数学科学学院,,计算数学,全日制,模型与软件,不区分导师,一级学科：5(不含推免)
21,北京大学,统考,数学科学学院,,概率论与数理统计,全日制,概率论与随机过程,不区分导师,一级学科：5(不含推免)
22,北京大学,统考,数学科学学院,,应用数学,全日制,计算机软件和理论,不区分导师,一级学科：5(不含推免)
23,北京大学,统考,数学科学学院,,应用数学,全日制,密码学与信息安全,不区分导师,一级学科：5(不含推免)
24,北京大学,统考,数学科学学院,,应用数学,全日制,系统生物学,不区分导师,一级学科：5(不含推免)
25,北京大学,统考,数学科学学院,,应用数学,全日制,智能信息处理,不区分导师,一级学科：5(不含推免)
26,北京大学,统考,数学科学学院,,应用数学,全日制,图像重建和处理,不区分导师,一级学科：5(不含推免)
27,北京大学,统考,数学科学学院,,应用数学,全日制,生物信息学,不区分导师,一级学科：5(不含推免)
28,北京大学,统考,数学科学学院,,应用数学,全日制,符号计算与自动推理,不区分导师,一级学科：5(不含推免)
29,北京大学,统考,数学科学学院,,应用数学,全日制,信息物理融合系统,不区分导师,一级学科：5(不含推免)
30,中国人民大学,统考,哲学院,,马克思主义哲学,全日制,不区分研究方向,入学后选择指导教师,专业：9(不含推免)
31,中国人民大学,统考,哲学院,,马克思主义哲学,全日制,援藏计划,入学后选择指导教师,专业：9(不含推免)
32,中国人民大学,统考,哲学院,,中国哲学,全日制,不区分研究方向,入学后选择指导教师,专业：4(不含推免)
33,中国人民大学,统考,哲学院,,外国哲学,全日制,不区分研究方向,入学后选择指导教师,专业：5(不含推免)
34,中国人民大学,统考,哲学院,,逻辑学,全日制,符号逻辑,入学后选择指导教师,专业：3(不含推免)
35,中国人民大学,统考,哲学院,,逻辑学,全日制,逻辑哲学与逻辑史,入学后选择指导教师,专业：3(不含推免)
36,中国人民大学,统考,哲学院,,伦理学,全日制,不区分研究方向,入学后选择指导教师,专业：3(不含推免)
37,中国人民大学,统考,哲学院,,美学,全日制,不区分研究方向,入学后选择指导教师,专业：3(不含推免)
38,中国人民大学,统考,哲学院,,宗教学,全日制,不区分研究方向,入学后选择指导教师,专业：7(不含推免)
39,中国人民大学,统考,哲学院,,宗教学,全日制,援藏计划,入学后选择指导教师,专业：7(不含推免)
40,中国人民大学,统考,哲学院,,科学技术哲学,全日制,科学、技术与社会,入学后选择指导教师,专业：2(不含推免)
41,中国人民大学,统考,哲学院,,科学技术哲学,全日制,科技哲学问题,入学后选择指导教师,专业：2(不含推免)
42,中国人民大学,统考,哲学院,,管理哲学,全日制,不区分研究方向,入学后选择指导教师,专业：1(不含推免)
43,中国人民大学,统考,哲学院,,政治哲学,全日制,不区分研究方向,入学后选择指导教师,专业：1(不含推免)
44,中国人民大学,统考,国学院,,国学,全日制,中国哲学（学制3年）,入学后选择指导教师,专业：1(不含推免)
45,中国人民大学,统考,国学院,,国学,全日制,中国古代文学（学制3年）,入学后选择指导教师,专业：4(不含推免)
46,中国人民大学,统考,国学院,,国学,全日制,汉语言文字学（学制3年）,入学后选择指导教师,专业：4(不含推免)
47,中国人民大学,统考,国学院,,国学,全日制,专门史（学制3年）,入学后选择指导教师,专业：1(不含推免)
48,中国人民大学,统考,国学院,,国学,全日制,中国古代史（学制3年）,入学后选择指导教师,专业：1(不含推免)
49,中国人民大学,统考,经济学院,,政治经济学,全日制,普通硕士,入学后选择指导教师,专业：19(不含推免)
50,中国人民大学,统考,经济学院,,政治经济学,全日制,援藏计划,入学后选择指导教师,专业：19(不含推免)
51,中国人民大学,统考,经济学院,,经济思想史,全日制,普通硕士,入学后选择指导教师,专业：1(不含推免)
52,中国人民大学,统考,经济学院,,经济史,全日制,普通硕士,入学后选择指导教师,专业：1(不含推免)
53,中国人民大学,统考,经济学院,,西方经济学,全日制,普通硕士,入学后选择指导教师,专业：7(不含推免)
54,中国人民大学,统考,经济学院,,世界经济,全日制,普通硕士,入学后选择指导教师,专业：5(不含推免)
55,中国人民大学,统考,经济学院,,网络经济学,全日制,普通硕士,入学后选择指导教师,专业：5(不含推免)
56,中国人民大学,统考,经济学院,,企业经济学,全日制,普通硕士,入学后选择指导教师,专业：3(不含推免)
57,中国人民大学,统考,经济学院,,国民经济学,全日制,普通硕士,入学后选择指导教师,专业：34(不含推免)
58,中国人民大学,统考,经济学院,,国民经济学,全日制,援藏计划,入学后选择指导教师,专业：34(不含推免)
59,中国人民大学,统考,经济学院,,区域经济学,全日制,普通硕士,入学后选择指导教师,专业：6(不含推免)
60,清华大学,统考,建筑学院,,建筑学,全日制,建筑历史与理论,,专业：1(不含推免)
61,清华大学,统考,建筑学院,,建筑学,全日制,建筑技术科学,,专业：1(不含推免)
62,清华大学,统考,建筑学院,,土木工程,全日制,供热、供燃气、通风及空调工程,,专业：1(不含推免)
63,清华大学,统考,建筑学院,,城乡规划学,全日制,城市历史与理论,,专业：1(不含推免)
64,清华大学,统考,建筑学院,,城乡规划学,全日制,城乡规划与设计,,专业：1(不含推免)
65,清华大学,统考,建筑学院,,城乡规划学,全日制,区域发展与城乡规划管理,,专业：1(不含推免)
66,清华大学,统考,建筑学院,,城乡规划学,全日制,住房与社区规划,,专业：1(不含推免)
67,清华大学,统考,建筑学院,,城乡规划学,全日制,城乡遗产保护规划,,专业：1(不含推免)
68,清华大学,统考,建筑学院,,城乡规划学,全日制,城市设计,,专业：1(不含推免)
69,清华大学,统考,建筑学院,,风景园林学,全日制,风景园林历史与理论,,专业：1(不含推免)
70,清华大学,统考,建筑学院,,风景园林学,全日制,园林与景观设计,,专业：1(不含推免)
71,清华大学,统考,建筑学院,,风景园林学,全日制,地景与生态规划,,专业：1(不含推免)
72,清华大学,统考,建筑学院,,风景园林学,全日制,风景园林遗产保护,,专业：1(不含推免)
73,清华大学,统考,建筑学院,,(专业学位)建筑学,全日制,建筑学硕士,,专业：1(不含推免)
74,清华大学,统考,建筑学院,,(专业学位)建筑与土木工程,非全日制,工程硕士,,专业：2(不含推免)
75,清华大学,统考,建筑学院,,(专业学位)城市规划,全日制,城市规划硕士,,专业：1(不含推免)
76,清华大学,统考,建筑学院,,(专业学位)风景园林,全日制,风景园林硕士,,专业：1(不含推免)
77,清华大学,统考,建筑学院,,(专业学位)风景园林,非全日制,风景园林硕士,,专业：2(不含推免)
78,清华大学,统考,土木工程系,,土木工程,全日制,结构工程,,专业：1(不含推免)
79,清华大学,统考,土木工程系,,土木工程,全日制,地下结构,,专业：1(不含推免)
80,清华大学,统考,土木工程系,,土木工程,全日制,岩土工程,,专业：1(不含推免)
81,清华大学,统考,土木工程系,,土木工程,全日制,抗震抗爆工程,,专业：1(不含推免)
82,清华大学,统考,土木工程系,,土木工程,全日制,桥梁结构,,专业：1(不含推免)
83,清华大学,统考,土木工程系,,土木工程,全日制,土木工程信息技术,,专业：1(不含推免)
84,清华大学,统考,土木工程系,,土木工程,全日制,土木工程材料,,专业：1(不含推免)
85,清华大学,统考,土木工程系,,大地测量学与测量工程,全日制,大地测量学与测量工程,,专业：1(不含推免)
86,清华大学,统考,土木工程系,,交通运输工程,全日制,交通运输工程,,专业：1(不含推免)
87,清华大学,统考,土木工程系,,(专业学位)建筑与土木工程,全日制,建筑与土木工程,,专业：1(不含推免)
88,清华大学,统考,土木工程系,,管理科学与工程,全日制,建设项目管理,,专业：1(不含推免)
89,清华大学,统考,土木工程系,,管理科学与工程,全日制,房地产经济与管理,,专业：1(不含推免)
90,北京交通大学,统考,电子信息工程学院,,电子科学与技术,全日制,电磁场与微波技术,,专业：15(不含推免)
91,北京交通大学,统考,电子信息工程学院,,电子科学与技术,全日制,信号处理与电子系统,,专业：15(不含推免)
92,北京交通大学,统考,电子信息工程学院,,电子科学与技术,全日制,微电子与固体电子学,,专业：15(不含推免)
93,北京交通大学,统考,电子信息工程学院,,信息与通信工程,全日制,全光交换、特种光纤及器件,,专业：53(不含推免)
94,北京交通大学,统考,电子信息工程学院,,信息与通信工程,全日制,信息网络,,专业：53(不含推免)
95,北京交通大学,统考,电子信息工程学院,,信息与通信工程,全日制,宽带移动通信系统与专用移动通信,,专业：53(不含推免)
96,北京交通大学,统考,电子信息工程学院,,信息与通信工程,全日制,信息处理与人工智能,,专业：53(不含推免)
97,北京交通大学,统考,电子信息工程学院,,控制科学与工程,全日制,控制理论与控制工程,,专业：5(不含推免)
98,北京交通大学,统考,电子信息工程学院,,控制科学与工程,全日制,智能系统理论与工程,,专业：5(不含推免)
99,北京交通大学,统考,电子信息工程学院,,交通信息工程及控制,全日制,轨道交通自动化与控制,,专业：32(不含推免)
100,北京交通大学,统考,电子信息工程学院,,交通信息工程及控制,全日制,智能交通系统的信息与控制技术,,专业：32(不含推免)
101,北京交通大学,统考,电子信息工程学院,,交通信息工程及控制,全日制,轨道交通系统的电磁环境与电磁兼容,,专业：32(不含推免)
102,北京交通大学,统考,电子信息工程学院,,(专业学位)电子与通信工程,全日制,不区分研究方向,,专业：62(不含推免)
103,北京交通大学,统考,电子信息工程学院,,(专业学位)电子与通信工程,非全日制,不区分研究方向,,专业：50(不含推免)
104,北京交通大学,统考,电子信息工程学院,,(专业学位)控制工程,全日制,不区分研究方向,,专业：41(不含推免)
105,北京交通大学,统考,电子信息工程学院,,(专业学位)控制工程,非全日制,不区分研究方向,,专业：20(不含推免)
106,北京交通大学,统考,计算机与信息技术学院,,信号与信息处理,全日制,数字媒体信息处理,,专业：13(不含推免)
107,北京交通大学,统考,计算机与信息技术学院,,信号与信息处理,全日制,智能感知与人机交互,,专业：13(不含推免)
108,北京交通大学,统考,计算机与信息技术学院,,信号与信息处理,全日制,网络通信与信息处理关键技术,,专业：13(不含推免)
109,北京交通大学,统考,计算机与信息技术学院,,控制科学与工程,全日制,模式识别与智能系统,,专业：3(不含推免)
110,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,机器学习与认知计算,,专业：36(不含推免)
111,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,数据与知识工程,,专业：36(不含推免)
112,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,高性能计算,,专业：36(不含推免)
113,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,移动与互联网络,,专业：36(不含推免)
114,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,轨道交通信息技术,,专业：36(不含推免)
115,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,计算机安全,,专业：36(不含推免)
116,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,医学信息处理,,专业：36(不含推免)
117,北京交通大学,统考,计算机与信息技术学院,,计算机科学与技术,全日制,人工智能及应用,,专业：36(不含推免)
118,北京交通大学,统考,计算机与信息技术学院,,软件工程,全日制,轨道交通软件工程,,专业：3(不含推免)
119,北京交通大学,统考,计算机与信息技术学院,,软件工程,全日制,软件服务技术,,专业：3(不含推免)
120,北京工业大学,统考,机械工程与应用电子技术学院,,力学,全日制,动力学与控制,,专业：26(不含推免)
121,北京工业大学,统考,机械工程与应用电子技术学院,,力学,全日制,固体力学,,专业：26(不含推免)
122,北京工业大学,统考,机械工程与应用电子技术学院,,力学,全日制,流体力学,,专业：26(不含推免)
123,北京工业大学,统考,机械工程与应用电子技术学院,,力学,全日制,工程力学,,专业：26(不含推免)
124,北京工业大学,统考,机械工程与应用电子技术学院,,机械工程,全日制,数字化设计与制造技术,,专业：49(不含推免)
125,北京工业大学,统考,机械工程与应用电子技术学院,,机械工程,全日制,精密数控加工与自动化装备,,专业：49(不含推免)
126,北京工业大学,统考,机械工程与应用电子技术学院,,机械工程,全日制,智能成型制造与系统,,专业：49(不含推免)
127,北京工业大学,统考,机械工程与应用电子技术学院,,机械工程,全日制,机电系统控制及自动化,,专业：49(不含推免)
128,北京工业大学,统考,机械工程与应用电子技术学院,,机械工程,全日制,机构及机器人系统分析与控制,,专业：49(不含推免)
129,北京工业大学,统考,机械工程与应用电子技术学院,,机械工程,全日制,机械及微机电系统结构设计,,专业：49(不含推免)
130,北京工业大学,统考,机械工程与应用电子技术学院,,仪器科学与技术,全日制,精密测试技术与仪器,,专业：19(不含推免)
131,北京工业大学,统考,机械工程与应用电子技术学院,,仪器科学与技术,全日制,现代测控技术及方法,,专业：19(不含推免)
132,北京工业大学,统考,机械工程与应用电子技术学院,,仪器科学与技术,全日制,计算机测试与控制技术,,专业：19(不含推免)
133,北京工业大学,统考,机械工程与应用电子技术学院,,仪器科学与技术,全日制,智能仪器与虚拟仪器技术,,专业：19(不含推免)
134,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,全日制,数字化设计与制造及装备,,专业：94(不含推免)
135,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,全日制,现代机械系统设计,,专业：94(不含推免)
136,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,全日制,机电液一体化设计与制造,,专业：94(不含推免)
137,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,全日制,高端装备强度与动态分析,,专业：94(不含推免)
138,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,非全日制,数字化设计与制造及装备,,专业：23(不含推免)
139,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,非全日制,现代机械系统设计,,专业：23(不含推免)
140,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,非全日制,机电液一体化设计与制造,,专业：23(不含推免)
141,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)机械工程,非全日制,高端装备强度与动态分析,,专业：23(不含推免)
142,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)仪器仪表工程,全日制,现代测控技术及方法,,专业：20(不含推免)
143,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)仪器仪表工程,全日制,新型传感与信号处理技术,,专业：20(不含推免)
144,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)仪器仪表工程,全日制,机械结构动力行为及工程应用,,专业：20(不含推免)
145,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)仪器仪表工程,全日制,智能测试技术与仪器,,专业：20(不含推免)
146,北京工业大学,统考,机械工程与应用电子技术学院,,(专业学位)仪器仪表工程,全日制,现代监控技术与故障诊断方法,,专业：20(不含推免)
147,北京工业大学,统考,建筑工程学院,,土木工程,全日制,重大工程结构抗震减震及城市综合防灾减灾,,专业：58(不含推免)
148,北京工业大学,统考,建筑工程学院,,土木工程,全日制,可持续、高性能结构体系及其设计理论和方法,,专业：58(不含推免)
149,北京工业大学,统考,建筑工程学院,,土木工程,全日制,城市基础设施与岩土工程关键科学问题,,专业：58(不含推免)
150,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,高性能结构材料与制备技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
151,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,特种功能材料与制备技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
152,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,非平衡材料与快速成形技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
153,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,材料腐蚀科学与防护技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
154,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,新型结构与功能高分子材料,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
155,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,先进树脂基复合材料,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
156,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,纳米材料与能源材料,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
157,北京航空航天大学,统考,材料科学与工程学院,,材料科学与工程,全日制,材料失效分析及预测预防,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：40(不含推免)
158,北京航空航天大学,统考,材料科学与工程学院,,(专业学位)材料工程,全日制,不区分研究方向,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：47(不含推免)
159,北京航空航天大学,统考,电子信息工程学院,,光学工程,全日制,光通信与光网络,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：3(不含推免)
160,北京航空航天大学,统考,电子信息工程学院,,光学工程,全日制,光电检测与信息处理,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：3(不含推免)
161,北京航空航天大学,统考,电子信息工程学院,,光学工程,全日制,光电子与激光技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：3(不含推免)
162,北京航空航天大学,统考,电子信息工程学院,,光学工程,全日制,微纳光电信息技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：3(不含推免)
163,北京航空航天大学,统考,电子信息工程学院,,电子科学与技术,全日制,物理电子学,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：17(不含推免)
164,北京航空航天大学,统考,电子信息工程学院,,电子科学与技术,全日制,电路与系统,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：17(不含推免)
165,北京航空航天大学,统考,电子信息工程学院,,电子科学与技术,全日制,微电子学与固体电子学,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：17(不含推免)
166,北京航空航天大学,统考,电子信息工程学院,,电子科学与技术,全日制,电磁场与微波技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：17(不含推免)
167,北京航空航天大学,统考,电子信息工程学院,,电子科学与技术,全日制,电磁兼容与电磁环境,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：17(不含推免)
168,北京航空航天大学,统考,电子信息工程学院,,信息与通信工程,全日制,通信与信息系统,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：28(不含推免)
169,北京航空航天大学,统考,电子信息工程学院,,信息与通信工程,全日制,信号与信息处理,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：28(不含推免)
170,北京航空航天大学,统考,电子信息工程学院,,信息与通信工程,全日制,信息网络,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：28(不含推免)
171,北京航空航天大学,统考,电子信息工程学院,,信息与通信工程,全日制,集成电路设计,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：28(不含推免)
172,北京航空航天大学,统考,电子信息工程学院,,信息与通信工程,全日制,遥感传输与处理,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：28(不含推免)
173,北京航空航天大学,统考,电子信息工程学院,,信息与通信工程,全日制,航空与卫星导航技术,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：28(不含推免)
174,北京航空航天大学,统考,电子信息工程学院,,交通信息工程及控制,全日制,智能交通信息系统与通信网络,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：7(不含推免)
175,北京航空航天大学,统考,电子信息工程学院,,交通信息工程及控制,全日制,航空通信、导航和监视,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：7(不含推免)
176,北京航空航天大学,统考,电子信息工程学院,,交通信息工程及控制,全日制,网络化的空中交通管理,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：7(不含推免)
177,北京航空航天大学,统考,电子信息工程学院,,(专业学位)电子与通信工程,全日制,不区分研究方向,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：88(不含推免)
178,北京航空航天大学,统考,电子信息工程学院,,(专业学位)电子与通信工程,非全日制,不区分研究方向,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：50(不含推免)
179,北京航空航天大学,统考,电子信息工程学院,,(专业学位)集成电路工程,全日制,不区分研究方向,请登录北航各学院网站http://www.buaa.edu.cn/jgsz1/yxsz.htm查询或直接咨询相关学院,专业：64(不含推免)
180,北京理工大学,统考,宇航学院,,力学,全日制,动力学与控制,,专业：17(不含推免)
181,北京理工大学,统考,宇航学院,,力学,全日制,材料与结构力学,,专业：17(不含推免)
182,北京理工大学,统考,宇航学院,,力学,全日制,流体力学与空气动力学,,专业：17(不含推免)
183,北京理工大学,统考,宇航学院,,力学,全日制,生物与仿生力学,,专业：17(不含推免)
184,北京理工大学,统考,宇航学院,,航空宇航科学与技术,全日制,飞行器总体设计,,专业：36(不含推免)
185,北京理工大学,统考,宇航学院,,航空宇航科学与技术,全日制,飞行动力学与控制,,专业：36(不含推免)
186,北京理工大学,统考,宇航学院,,航空宇航科学与技术,全日制,航天器系统与自主技术,,专业：36(不含推免)
187,北京理工大学,统考,宇航学院,,航空宇航科学与技术,全日制,航空宇航推进理论与工程,,专业：36(不含推免)
188,北京理工大学,统考,宇航学院,,航空宇航科学与技术,全日制,航天发射技术,,专业：36(不含推免)
189,北京理工大学,统考,宇航学院,,(专业学位)航天工程,全日制,不区分研究方向,,专业：23(不含推免)
190,北京理工大学,统考,宇航学院,,(专业学位)航天工程,非全日制,不区分研究方向,,专业：6(不含推免)
191,北京理工大学,统考,机电学院,,力学,全日制,计算力学与工程仿真,,专业：15(不含推免)
192,北京理工大学,统考,机电学院,,力学,全日制,材料与结构冲击动力学,,专业：15(不含推免)
193,北京理工大学,统考,机电学院,,机械工程,全日制,智能机器人与系统,,专业：7(不含推免)
194,北京理工大学,统考,机电学院,,机械工程,全日制,机电系统与传感器,,专业：7(不含推免)
195,北京理工大学,统考,机电学院,,兵器科学与技术,全日制,武器设计与应用工程,,专业：53(不含推免)
196,北京理工大学,统考,机电学院,,兵器科学与技术,全日制,毁伤技术与弹药工程,,专业：53(不含推免)
197,北京理工大学,统考,机电学院,,兵器科学与技术,全日制,爆炸理论与冲击工程,,专业：53(不含推免)
198,北京理工大学,统考,机电学院,,兵器科学与技术,全日制,含能材料与特种能源,,专业：53(不含推免)
199,北京理工大学,统考,机电学院,,兵器科学与技术,全日制,目标探测与弹药信息化,,专业：53(不含推免)
200,北京理工大学,统考,机电学院,,兵器科学与技术,全日制,安全技术与防护工程,,专业：53(不含推免)
201,北京理工大学,统考,机电学院,,安全科学与工程,全日制,安全监控与事故再现,,专业：8(不含推免)
202,北京理工大学,统考,机电学院,,安全科学与工程,全日制,系统安全理论与评价,,专业：8(不含推免)
203,北京理工大学,统考,机电学院,,安全科学与工程,全日制,危险物质及安全性,,专业：8(不含推免)
204,北京理工大学,统考,机电学院,,安全科学与工程,全日制,工程安全与控制技术,,专业：8(不含推免)
205,北京理工大学,统考,机电学院,,安全科学与工程,全日制,灾害演化动力学,,专业：8(不含推免)
206,北京理工大学,统考,机电学院,,(专业学位)安全工程,全日制,不区分研究方向,,专业：5(不含推免)
207,北京理工大学,统考,机电学院,,(专业学位)兵器工程,全日制,不区分研究方向,,专业：17(不含推免)
208,北京理工大学,统考,机电学院,,(专业学位)兵器工程,非全日制,不区分研究方向,,专业：15(不含推免)
209,北京理工大学,统考,机械与车辆学院,,机械工程,全日制,车辆理论与无人车技术,,专业：51(不含推免)
210,北京科技大学,统考,土木与资源工程学院,,地质学,全日制,成矿理论及成矿过程,,专业：10(不含推免)
211,北京科技大学,统考,土木与资源工程学院,,地质学,全日制,矿床模型及成矿预测,,专业：10(不含推免)
212,北京科技大学,统考,土木与资源工程学院,,地质学,全日制,矿物材料及资源综合利用,,专业：10(不含推免)
213,北京科技大学,统考,土木与资源工程学院,,地质学,全日制,矿产资源经济与评价,,专业：10(不含推免)
214,北京科技大学,统考,土木与资源工程学院,,力学,全日制,渗流力学与油气资源开发,,专业：8(不含推免)
215,北京科技大学,统考,土木与资源工程学院,,力学,全日制,非常规资源开发理论与技术,,专业：8(不含推免)
216,北京科技大学,统考,土木与资源工程学院,,力学,全日制,多场耦合力学理论及应用,,专业：8(不含推免)
217,北京科技大学,统考,土木与资源工程学院,,力学,全日制,数值模拟与工程仿真技术,,专业：8(不含推免)
218,北京科技大学,统考,土木与资源工程学院,,力学,全日制,细观流动理论及应用,,专业：8(不含推免)
219,北京科技大学,统考,土木与资源工程学院,,力学,全日制,能源开采提高采收率理论与技术,,专业：8(不含推免)
220,北京科技大学,统考,土木与资源工程学院,,力学,全日制,城市管网流控理论及技术,,专业：8(不含推免)
221,北京科技大学,统考,土木与资源工程学院,,力学,全日制,海绵城市建设基础理论及技术,,专业：8(不含推免)
222,北京科技大学,统考,土木与资源工程学院,,力学,全日制,环境保护与灾害预报,,专业：8(不含推免)
